STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,13.09523868560791,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,14.15410327911377,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,14.162347793579102,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,16.06425666809082,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,16.666667938232422,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,12.561175346374512,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_2,Ethnicity: minorities,_T,Total,_Z,Not Applicable,2018,21.93548393249512,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,15.461346626281738,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,8.474576950073242,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_2,Ethnicity: minorities,_T,Total,_Z,Not Applicable,2020,12.32876682281494,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_1,Religion: main,_Z,Not Applicable,2020,9.528487205505373,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,10.105581283569336,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,9.6663818359375,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_1,Religion: main,_Z,Not Applicable,2018,14.208145141601562,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,15.057915687561035,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,9.228187561035156,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,11.07205581665039,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,13.65079402923584,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_1,Ethnicity: main,_T,Total,_Z,Not Applicable,2020,8.807134628295898,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_1,Ethnicity: main,_T,Total,_Z,Not Applicable,2018,13.018321990966797,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,9.090909004211426,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,14.14634132385254,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,8.333333969116211,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,9.967845916748049,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_2,Religion: minorities,_Z,Not Applicable,2020,9.285714149475098,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,8.88888931274414,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_2,Religion: minorities,_Z,Not Applicable,2018,14.117648124694824,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ECU,Ecuador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,13.461539268493652,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,13.958809852600098,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,13.793103218078612,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_1,Ethnicity: main,_T,Total,_Z,Not Applicable,2020,12.732095718383787,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,12.686567306518556,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,13.108107566833496,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_1,Religion: main,_Z,Not Applicable,2018,12.517781257629396,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,URB,Urban area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,12.619503021240234,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,15.789472579956056,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_1,Religion: main,_Z,Not Applicable,2020,14.725568771362305,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,RUR,Rural area,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,12.715517044067385,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,11.067960739135742,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,14.197531700134276,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,17.435897827148438,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_2,Religion: minorities,_Z,Not Applicable,2020,10.810811042785645,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,WB_SSGD_RELIGION_2,Religion: minorities,_Z,Not Applicable,2018,13.028168678283691,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_1,Ethnicity: main,_T,Total,_Z,Not Applicable,2018,14.928910255432127,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_2,Ethnicity: minorities,_T,Total,_Z,Not Applicable,2020,17.669172286987305,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,14.01069450378418,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,14.932126998901367,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,12.664640426635742,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE25,25 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,13.299875259399414,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,M,Male,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,17.619047164916992,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,10.825688362121582,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_2,Ethnicity: minorities,_T,Total,_Z,Not Applicable,2018,8.098591804504395,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y_GE60,60 years old and over,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,14.044943809509276,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,14.022988319396973,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,10.427806854248049,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,SLV,El Salvador,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T24,15 to 24 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2018,10.0,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ETH,Ethiopia,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,WB_SSGD_ETHNICITY_1,Ethnicity: main,_T,Total,_Z,Not Applicable,2020,8.902778625488281,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ETH,Ethiopia,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y15T29,15 to 29 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,15.068580627441406,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ETH,Ethiopia,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,_T,Total,Y30T59,30 to 59 years old,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,18.90513801574707,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,_O,Other,ETH,Ethiopia,WB_SSGD_PCT_POP_TRUST,Percentage of population who think most people can be trusted,F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_POP,Percentage of population,_T,Total,_T,Total,_Z,Not Applicable,2020,18.907201766967773,_Z,Not Applicable,WB_SSGD,Social sustainability global database,0,Units,RATIO,Ratio,602,CCYY,,A,Normal value,PU,Public
